A
1000 Generated by WorldEditor

1    538 0 0 ESFU [X] Uråsa airbase
100 35.00 1 0 0.25 0 0 0 15  56.69097529  014.94049402    0    0 0 0 0 0 33  56.67575900  014.95045000    0    0 0 0 0 0
110 1 0.25 0.0000 Taxiway system
111  56.69101440  014.94072450
111  56.69120722  014.94048627
111  56.69142070  014.94003489
111  56.69159974  014.93920736
111  56.69159286  014.93856790
111  56.69154465  014.93816667
111  56.69125542  014.93760245
111  56.69102129  014.93770275
111  56.69085602  014.93760245
111  56.69064254  014.93751468
111  56.69048415  014.93752722
111  56.69030511  014.93766514
111  56.68932036  014.93825444
111  56.68918263  014.93750214
111  56.68898293  014.93760245
111  56.68912066  014.93837983
111  56.68867304  014.93868075
111  56.68853532  014.93797860
111  56.68834938  014.93806637
111  56.68848022  014.93880613
111  56.67196411  014.94967496
111  56.67127032  014.95021225
111  56.67090128  014.95085701
111  56.67081271  014.95144803
111  56.67085700  014.95190473
111  56.67097509  014.95249576
111  56.67144746  014.95303305
111  56.67169840  014.95303305
111  56.67186078  014.95268381
111  56.67218553  014.95252262
111  56.67232859  014.95253869
111  56.67237439  014.95242320
111  56.67228886  014.95230771
111  56.67237743  014.95211965
111  56.67247743  014.95196400
111  56.67220029  014.95211965
111  56.67222982  014.95185100
111  56.67227776  014.95171945
111  56.67220105  014.95170200
111  56.67207833  014.95189770
111  56.67193864  014.95242254
111  56.67187639  014.95246373
111  56.67181139  014.95231474
111  56.67171316  014.95198533
111  56.67156555  014.95091074
111  56.67169840  014.95013166
111  56.68905024  014.93877395
111  56.68911439  014.93905762
111  56.68906857  014.93910768
111  56.68905024  014.93959159
111  56.68916022  014.94000875
111  56.68911439  014.94022568
111  56.68909606  014.94039254
111  56.68916939  014.94057610
111  56.68898608  014.94152723
111  56.68916022  014.94142711
111  56.68927021  014.94059278
111  56.68923355  014.94035917
111  56.68922438  014.93999207
111  56.68917855  014.93940804
111  56.68928854  014.93879063
111  56.68949019  014.93865714
111  56.68956352  014.93832341
111  56.68979266  014.93823998
111  56.68984198  014.93844098
111  56.68987823  014.93898788
111  56.68987651  014.93951178
111  56.68960089  014.93968943
111  56.68966691  014.94005105
111  56.68975701  014.94013166
111  56.68987449  014.94079556
111  56.68987022  014.94093112
111  56.69007790  014.94081087
111  56.69002244  014.94072446
111  56.68995236  014.94027312
111  56.69009334  014.94016508
111  56.69004405  014.93990113
111  56.68990642  014.93995368
111  56.68989936  014.93988960
111  56.68996214  014.93979485
111  56.68995539  014.93953210
111  56.68997581  014.93895695
111  56.68994513  014.93842840
111  56.69002180  014.93820660
111  56.69039760  014.93844021
111  56.69064507  014.93910768
111  56.69070669  014.93955848
111  56.69065424  014.93979183
111  56.69037927  014.94060947
111  56.69061616  014.94041149
111  56.69081311  014.93985982
111  56.69086613  014.93974949
111  56.69144183  014.93934954
111  56.69141911  014.93957020
111  56.69129033  014.93995637
113  56.69091916  014.94024590
111  56.69079520  014.93771323
111  56.69108443  014.93791384
111  56.69136677  014.93845297
111  56.69146318  014.93914256
111  56.69145629  014.93924287
111  56.69087095  014.93961901
111  56.69088472  014.93914256
111  56.69080209  014.93870373
111  56.69069191  014.93841536
111  56.69067125  014.93772577
113  56.69069879  014.93765054
111  56.69058173  014.93768816
111  56.69059550  014.93792638
111  56.69061616  014.93844044
111  56.69054041  014.93854074
111  56.69043023  014.93830252
111  56.69022364  014.93807683
111  56.69001704  014.93796399
113  56.69049220  014.93768816
111  56.67152076  014.95104718
111  56.67165246  014.95204871
111  56.67164776  014.95229695
111  56.67131381  014.95251095
111  56.67121504  014.95244247
111  56.67108804  014.95194599
111  56.67105512  014.95144094
111  56.67108334  014.95098726
111  56.67123855  014.95053358
113  56.67136555  014.95050790
111  56.67171360  014.95246815
111  56.67175123  014.95272495
111  56.67168538  014.95284479
111  56.67160542  014.95290471
113  56.67136084  014.95269071
99
