A
1000 Generated by WorldEditor

1    488 0 0 XESG9 Huskvarna Drättinge
100 15.00 3 0 0.25 0 0 0 07  57.86771900  014.33440255    0    0 0 0 0 0 25  57.86889349  014.34268802    0    0 0 0 0 0
110 3 0.25 75.0800 Grass
111  57.86818361  014.33495420
111  57.86783939  014.33433789
111  57.86779343  014.33431248
111  57.86777991  014.33436839
111  57.86764203  014.33444463
111  57.86758342  014.33431207
111  57.86753752  014.33433756
111  57.86742777  014.33400048
111  57.86718914  014.33425685
111  57.86696757  014.33453722
111  57.86689264  014.33450636
111  57.86657950  014.33458187
111  57.86680120  014.33505966
111  57.86700667  014.33505966
111  57.86704452  014.33524264
111  57.86706007  014.33533056
111  57.86736862  014.33509854
111  57.86751518  014.33506954
111  57.86757689  014.33520005
111  57.86774659  014.33521455
111  57.86851026  014.34073963
111  57.86873396  014.34259583
111  57.86879567  014.34282785
111  57.86884966  014.34282785
111  57.86898080  014.34276984
111  57.86904251  014.34256682
111  57.86901937  014.34232030
111  57.86888823  014.34195776
111  57.86881109  014.34140670
111  57.86882652  014.34113117
111  57.86871853  014.34042060
111  57.86857197  014.33971002
111  57.86855654  014.33934749
111  57.86827884  014.33763631
111  57.86799657  014.33544402
111  57.86799131  014.33531526
113  57.86807034  014.33504782
110 12 0.25 0.0000 Dirt road
111  57.86742028  014.33397318
111  57.86740721  014.33392618
111  57.86718079  014.33417175
111  57.86718950  014.33404897
111  57.86717644  014.33385251
111  57.86712854  014.33368880
111  57.86707194  014.33357420
111  57.86705129  014.33360232
111  57.86710073  014.33370596
111  57.86715088  014.33386070
111  57.86716066  014.33404171
111  57.86715032  014.33417994
111  57.86706323  014.33423724
111  57.86696156  014.33428758
111  57.86685669  014.33431659
111  57.86688035  014.33415538
111  57.86685858  014.33402441
111  57.86683246  014.33393437
111  57.86675843  014.33376247
111  57.86669312  014.33368880
111  57.86660604  014.33372154
111  57.86648412  014.33381158
111  57.86644493  014.33396711
111  57.86643187  014.33404078
111  57.86637470  014.33409557
111  57.86633172  014.33399167
111  57.86631051  014.33403260
111  57.86635293  014.33413901
111  57.86634043  014.33426998
111  57.86638397  014.33445826
111  57.86608119  014.33452480
111  57.86609805  014.33457642
111  57.86647407  014.33448532
111  57.86674973  014.33507219
111  57.86682944  014.33528356
111  57.86685556  014.33525901
111  57.86677669  014.33506009
111  57.86650873  014.33447080
111  57.86661789  014.33442717
111  57.86697017  014.33434387
111  57.86706428  014.33429459
113  57.86716227  014.33424373
111  57.86659544  014.33428189
111  57.86653891  014.33418023
111  57.86648730  014.33403237
111  57.86648238  014.33393071
111  57.86650204  014.33385678
111  57.86661511  014.33375974
111  57.86668884  014.33374126
111  57.86674046  014.33379671
111  57.86680682  014.33394457
111  57.86682894  014.33401388
111  57.86685843  014.33415251
111  57.86683140  014.33432348
113  57.86663231  014.33436969
111  57.86646763  014.33411554
111  57.86651088  014.33421428
111  57.86656450  014.33431262
111  57.86659053  014.33437893
111  57.86645535  014.33442514
111  57.86640619  014.33442051
111  57.86637178  014.33426341
111  57.86638653  014.33413865
113  57.86642339  014.33410168
110 12 0.25 0.0000 Dirt roads
111  57.86455446  014.33705485
111  57.86447594  014.33706777
111  57.86444091  014.33704203
111  57.86431920  014.33662802
111  57.86440905  014.33562010
111  57.86447014  014.33535330
111  57.86470196  014.33490661
111  57.86584894  014.33373098
111  57.86583313  014.33365174
111  57.86467931  014.33484037
111  57.86443025  014.33533560
111  57.86437277  014.33560573
111  57.86429359  014.33652526
111  57.86373963  014.33447321
111  57.86558381  014.33261825
111  57.86556277  014.33253915
111  57.86366576  014.33441725
111  57.86605024  014.34302435
111  57.86607829  014.34315619
111  57.86607128  014.34335394
111  57.86603622  014.34347259
111  57.86583987  014.34377581
111  57.86579779  014.34389446
111  57.86578377  014.34403948
111  57.86581182  014.34415813
111  57.86750885  014.34704531
111  57.86756495  014.34716396
111  57.86756495  014.34729580
111  57.86741768  014.34836366
111  57.86745275  014.34870643
111  57.86755794  014.34906238
111  57.86806284  014.34991931
111  57.86812442  014.34982708
111  57.86757043  014.34895145
111  57.86749393  014.34863984
111  57.86746843  014.34838815
111  57.86760868  014.34729752
111  57.86760868  014.34711775
111  57.86756405  014.34698591
111  57.86586736  014.34413439
111  57.86582679  014.34402544
111  57.86583259  014.34391648
111  57.86605895  014.34353140
111  57.86611159  014.34337146
111  57.86612795  014.34316850
111  57.86609196  014.34295940
111  57.86462537  014.33769791
111  57.86468514  014.33745705
111  57.86471813  014.33716211
111  57.86482566  014.33685478
111  57.86628868  014.33538137
113  57.86626691  014.33532407
111  57.86474176  014.33694937
111  57.86467878  014.33715098
111  57.86464636  014.33743126
111  57.86460713  014.33762641
111  57.86446855  014.33712716
113  57.86454261  014.33714644
1300  57.86746228  014.33465898   0.00 misc props|helos Hangars
19  57.86865289  014.34257594 0 WS
19  57.86806979  014.33488398 0 WS
99
