I
1130 Generated by WorldEditor 2.1.0r1

1    367 1 0 ENRK Aastorp Rakkestad
1302 city Rakkestad
1302 country Norway
1302 datum_lat 59.3975
1302 datum_lon 11.346944444
1302 faa_code 
1302 gui_label 3D
1302 iata_code 
1302 icao_code ENRK
1302 region_code EN
1302 state Østfold
1302 transition_alt 
1302 transition_level 
100 15.00 1 0 1.00 0 2 0 15  59.40086243  011.34327789    0    0 0 0 0 0 33  59.39250440  011.35231223    0    0 0 0 0 0
110 1 0.00 13.0000 New Taxiway 48
112  59.40075754  011.34354696  59.40075766  011.34354794
112  59.40075917  011.34355065  59.40075942  011.34355065
112  59.40076243  011.34355189  59.40076406  011.34355189
112  59.40076732  011.34355509  59.40076782  011.34355509
112  59.40077058  011.34355608  59.40077171  011.34355657
112  59.40077360  011.34355854  59.40077535  011.34355928
112  59.40077698  011.34356002  59.40077811  011.34356051
112  59.40077937  011.34356125  59.40078012  011.34356175
112  59.40078225  011.34356421  59.40078526  011.34356569
112  59.40078815  011.34356544  59.40078903  011.34356717
112  59.40079091  011.34357012  59.40079317  011.34357136
112  59.40079806  011.34357210  59.40079906  011.34357086
112  59.40079956  011.34357087  59.40080145  011.34357259
112  59.40080496  011.34357431  59.40080697  011.34357407
112  59.40080910  011.34357530  59.40081211  011.34357629
112  59.40081537  011.34357752  59.40081876  011.34357505
112  59.40082114  011.34357752  59.40082277  011.34357949
112  59.40082553  011.34358072  59.40082842  011.34358097
112  59.40083369  011.34357752  59.40083444  011.34357456
112  59.40083745  011.34357160  59.40084034  011.34357037
112  59.40084385  011.34356446  59.40084460  011.34356372
112  59.40084975  011.34355756  59.40085113  011.34355460
112  59.40085338  011.34354868  59.40085489  011.34354671
112  59.40085840  011.34354819  59.40086254  011.34354647
112  59.40086706  011.34353414  59.40086819  011.34353192
112  59.40087120  011.34353045  59.40087220  011.34353045
112  59.40087571  011.34352478  59.40087735  011.34352281
112  59.40088010  011.34352083  59.40088211  011.34351837
112  59.40088400  011.34351640  59.40088512  011.34351517
112  59.40088964  011.34351443  59.40089190  011.34351245
112  59.40089416  011.34350753  59.40089516  011.34350703
112  59.40090344  011.34349816  59.40090532  011.34349249
112  59.40090771  011.34348461  59.40090896  011.34348042
112  59.40091021  011.34347598  59.40091072  011.34347056
112  59.40091159  011.34346440  59.40091373  011.34346021
112  59.40091598  011.34344985  59.40091624  011.34344838
112  59.40091774  011.34343802  59.40091787  011.34343359
112  59.40091925  011.34342743  59.40091987  011.34342349
112  59.40092376  011.34339465  59.40092401  011.34339218
112  59.40092439  011.34338676  59.40092502  011.34338208
112  59.40092527  011.34337321  59.40092565  011.34337050
112  59.40092652  011.34335497  59.40092640  011.34335078
112  59.40092640  011.34333944  59.40092740  011.34333427
112  59.40092841  011.34332958  59.40092878  011.34332613
112  59.40092853  011.34331800  59.40092828  011.34331357
112  59.40092803  011.34330322  59.40092803  011.34330075
111  59.40092715  011.34328325
112  59.40092376  011.34326156  59.40092364  011.34326058
112  59.40092176  011.34325047  59.40092138  011.34324949
112  59.40092063  011.34324308  59.40092038  011.34324037
112  59.40091925  011.34323544  59.40091724  011.34323273
112  59.40091523  011.34322558  59.40091461  011.34322386
112  59.40091122  011.34321129  59.40091072  011.34320932
112  59.40091009  011.34320833  59.40090896  011.34320611
