A
1000 Generated by WorldEditor

1   1118 0 0 ESNA Hallviken
100 15.00 1 1 0.25 0 0 0 14  63.74206100  015.45215000  225    0 2 0 0 0 32  63.73502100  015.46545300    0    0 2 0 0 0
110 1 0.25 0.0000 Taxi & club area
111  63.73712718  015.46096169
111  63.73709213  015.46078570
111  63.73672220  015.45843630
111  63.73667547  015.45827791
111  63.73565134  015.45709001
111  63.73567471  015.45680843
111  63.73539434  015.45650926
111  63.73533203  015.45686123
111  63.73512565  015.45670284
111  63.73486475  015.45793474
111  63.73497378  015.45804033
111  63.73502051  015.45789954
111  63.73517238  015.45808432
111  63.73534371  015.45734519
111  63.73551505  015.45733639
111  63.73561630  015.45722200
111  63.73658980  015.45839230
111  63.73661613  015.45843755
111  63.73699574  015.46078156
111  63.73701267  015.46115311
111  63.73699574  015.46153012
113  63.73726171  015.46103837
110 1 0.25 32.0000 Old rwy 03
111  63.73587258  015.45449696
111  63.74248325  015.46004388
111  63.74261906  015.45929662
113  63.73600195  015.45378609
110 1 0.25 84.0000 Old rwy 08
111  63.73619228  015.45336655
111  63.73733760  015.46919812
111  63.73767946  015.46907665
113  63.73654859  015.45325243
120 Linear Feature 5
111  63.73730195  015.46124152
112  63.73707716  015.46108468  63.73705062  015.46091369
111  63.73667150  015.45847123
111  63.73663449  015.45833184
111  63.73561834  015.45714540
111  63.73543805  015.45725651
111  63.73530692  015.45717009
111  63.73520312  015.45742935
115  63.73518672  015.45762688
120 Linear Feature 3
111  63.73704848  015.46181782
116  63.73707623  015.46107314  63.73703452  015.46074850
120 Linear Feature 4
112  63.73703471  015.46046676  63.73701286  015.46047911
115  63.73695276  015.46055318
14  63.73543033  015.45673461  22.97 0 Tower Viewpoint
1300  63.73699603  015.46047043  69.10 misc jets|turboprops|props|helos Holding line
1300  63.73551630  015.45725470 336.04 misc jets|turboprops|props|helos Fuel
1300  63.73522456  015.45735404 336.04 misc jets|turboprops|props|helos Clubhouse
19  63.74027791  015.45457915 1 WS
19  63.73552284  015.46550707 1 WS
54 12355 RDO Stromsund flt club
99
