I
1100 Generated by WorldEditor 1.6.0b2

1     67 0 0 X39 TAMPA NORTH AERO PARK
100 14.94 1 0 0.00 0 3 0 14  28.22507200 -082.37803700   39    0 2 0 0 0 32  28.21750500 -082.37107500   33    0 2 0 0 0
110 1 0.00 0.0000 New Taxiway 1
111  28.22502908 -082.37809696 20
112  28.22479100 -082.37814800  28.22467947 -082.37804631 20
113  28.22479347 -082.37788210 20
110 4 0.00 0.0000 New Taxiway 33
111  28.21780441 -082.37063181
111  28.21780441 -082.37057703
111  28.21779679 -082.37052370
111  28.21778282 -082.37047901
111  28.21774090 -082.37046315
111  28.21768247 -082.37044153
111  28.21758975 -082.37044441
111  28.21748178 -082.37045306
111  28.21741954 -082.37045595
111  28.21736873 -082.37042567
111  28.21733444 -082.37038964
111  28.21731666 -082.37034207
111  28.21730649 -082.37028873
111  28.21730014 -082.37020801
111  28.21729760 -082.37014170
111  28.21730776 -082.37007971
111  28.21730522 -082.37004944
111  28.21728109 -082.37002782
111  28.21717312 -082.37002926
111  28.21709691 -082.37003070
112  28.21703568 -082.37004891  28.21700333 -082.37006726
111  28.21694041 -082.37011219
111  28.21686700 -082.37016909
111  28.21670061 -082.37029738
111  28.21656851 -082.37040405
111  28.21646689 -082.37049342
111  28.21645588 -082.37051165
112  28.21644698 -082.37054817  28.21644613 -082.37056604
112  28.21645378 -082.37058423  28.21645633 -082.37059147
111  28.21647451 -082.37061451
111  28.21649865 -082.37064046
111  28.21653929 -082.37067793
111  28.21659010 -082.37072550
111  28.21664599 -082.37077307
111  28.21684693 -082.37096194
111  28.21689241 -082.37100371
111  28.21684667 -082.37109653
112  28.21684516 -082.37104756  28.21684057 -082.37102787
111  28.21682636 -082.37101813
111  28.21676031 -082.37095758
111  28.21658502 -082.37079614
111  28.21634876 -082.37057847
112  28.21632270 -082.37055028  28.21632057 -082.37054304
112  28.21632463 -082.37052946  28.21632711 -082.37052423
111  28.21637420 -082.37048994
111  28.21654261 -082.37035848
111  28.21680178 -082.37016120
111  28.21699399 -082.37001489
112  28.21707117 -082.36997277  28.21710131 -082.36996609
111  28.21717474 -082.36996393
111  28.21737386 -082.36995317
111  28.21796807 -082.36995675
111  28.21825885 -082.36994240
111  28.21845797 -082.36992088
111  28.21865077 -082.36990653
111  28.21865228 -082.36994051
111  28.21864994 -082.36999187
111  28.21849689 -082.37000282
112  28.21832522 -082.37002849  28.21829596 -082.37004094
111  28.21830310 -082.37022218
112  28.21823390 -082.37041001  28.21818451 -082.37047229
111  28.21812926 -082.37046609
113  28.21799019 -082.37048403
110 2 0.00 51.0000 New Taxiway 8
111  28.22016522 -082.37342926
111  28.22028272 -082.37331754
111  28.22055581 -082.37293913
111  28.22059603 -082.37286345
111  28.22066272 -082.37294394
111  28.22059815 -082.37297878
111  28.22031976 -082.37336079
113  28.22025414 -082.37350734
110 2 0.00 51.0000 New Taxiway 7
111  28.22048826 -082.37372556
111  28.22051179 -082.37372390
111  28.22075509 -082.37337435
111  28.22076097 -082.37329427
111  28.22081610 -082.37322336
111  28.22088741 -082.37329010
111  28.22055515 -082.37376144
113  28.22055515 -082.37378396
110 1 0.00 0.0000 New Taxiway 5
111  28.21880841 -082.37236208
111  28.21874439 -082.37234963
111  28.21872610 -082.37235793
111  28.21864013 -082.37248248
111  28.21844259 -082.37274195
111  28.21832736 -082.37290386
111  28.21812616 -082.37318617
111  28.21807129 -082.37326089
111  28.21803470 -082.37332109
111  28.21802739 -082.37335015
111  28.21801641 -082.37338544
111  28.21799264 -082.37342073
111  28.21796337 -082.37342488
111  28.21793776 -082.37341450
111  28.21791581 -082.37338752
111  28.21790484 -082.37334600
111  28.21788106 -082.37331486
111  28.21775668 -082.37321523
111  28.21779692 -082.37314880
111  28.21776217 -082.37311144
111  28.21773839 -082.37311351
111  28.21771096 -082.37310521
111  28.21769084 -082.37308445
111  28.21766889 -082.37304294
111  28.21766340 -082.37302841
111  28.21765060 -082.37301180
111  28.21763048 -082.37300142
111  28.21758292 -082.37305747
111  28.21748598 -082.37297236
111  28.21749512 -082.37294330
111  28.21745854 -082.37291216
111  28.21742013 -082.37291632
111  28.21739635 -082.37290594
